nodeid,sensorname,timestamp,timestampint,reading,time_s
10,Temperature,2021-08-19 17:17:32,1629389852000,33.82810592651367,0.0
10,Temperature,2021-08-19 17:17:35,1629389855000,33.82810592651367,3.0
10,Temperature,2021-08-19 17:17:38,1629389858000,33.84145736694336,6.0
10,Temperature,2021-08-19 17:17:40,1629389860000,33.857479095458984,8.0
10,Temperature,2021-08-19 17:17:44,1629389864000,33.857479095458984,12.0
10,Temperature,2021-08-19 17:17:47,1629389867000,33.84145736694336,15.000000000000002
10,Temperature,2021-08-19 17:17:50,1629389870000,33.84145736694336,18.0
10,Temperature,2021-08-19 17:17:53,1629389873000,33.84145736694336,21.0
10,Temperature,2021-08-19 17:17:56,1629389876000,33.857479095458984,24.0
10,Temperature,2021-08-19 17:17:59,1629389879000,33.857479095458984,27.0
10,Temperature,2021-08-19 17:18:02,1629389882000,33.857479095458984,30.000000000000004
10,Temperature,2021-08-19 17:18:05,1629389885000,33.84145736694336,33.0
10,Temperature,2021-08-19 17:18:09,1629389889000,33.87083053588867,37.0
10,Temperature,2021-08-19 17:18:12,1629389892000,33.857479095458984,40.0
10,Temperature,2021-08-19 17:18:15,1629389895000,33.84145736694336,43.0
10,Temperature,2021-08-19 17:18:17,1629389897000,33.857479095458984,45.0
10,Temperature,2021-08-19 17:18:20,1629389900000,33.87083053588867,48.0
10,Temperature,2021-08-19 17:18:23,1629389903000,33.87083053588867,51.0
10,Temperature,2021-08-19 17:18:26,1629389906000,33.87083053588867,54.0
10,Temperature,2021-08-19 17:18:29,1629389909000,33.857479095458984,57.0
10,Temperature,2021-08-19 17:18:32,1629389912000,33.857479095458984,60.00000000000001
10,Temperature,2021-08-19 17:18:35,1629389915000,33.857479095458984,63.00000000000001
10,Temperature,2021-08-19 17:18:37,1629389917000,33.84145736694336,65.0
10,Temperature,2021-08-19 17:18:40,1629389920000,33.87083053588867,68.0
10,Temperature,2021-08-19 17:18:42,1629389922000,33.857479095458984,70.0
10,Temperature,2021-08-19 17:18:46,1629389926000,33.87083053588867,74.0
10,Temperature,2021-08-19 17:18:49,1629389929000,33.857479095458984,77.0
10,Temperature,2021-08-19 17:18:51,1629389931000,33.87083053588867,79.0
10,Temperature,2021-08-19 17:18:54,1629389934000,33.857479095458984,82.0
10,Temperature,2021-08-19 17:18:57,1629389937000,33.87083053588867,85.0
10,Temperature,2021-08-19 17:19:00,1629389940000,33.857479095458984,88.0
10,Temperature,2021-08-19 17:19:02,1629389942000,33.857479095458984,90.0
10,Temperature,2021-08-19 17:19:05,1629389945000,33.87083053588867,93.0
10,Temperature,2021-08-19 17:19:08,1629389948000,33.857479095458984,96.0
10,Temperature,2021-08-19 17:19:11,1629389951000,33.87083053588867,99.0
10,Temperature,2021-08-19 17:19:14,1629389954000,33.90020751953125,102.0
10,Temperature,2021-08-19 17:19:17,1629389957000,33.886856079101555,105.0
10,Temperature,2021-08-19 17:19:20,1629389960000,33.886856079101555,108.0
10,Temperature,2021-08-19 17:19:23,1629389963000,33.87083053588867,111.0
10,Temperature,2021-08-19 17:19:26,1629389966000,33.857479095458984,114.0
10,Temperature,2021-08-19 17:19:29,1629389969000,33.886856079101555,117.00000000000001
10,Temperature,2021-08-19 17:19:31,1629389971000,33.87083053588867,119.00000000000001
10,Temperature,2021-08-19 17:19:34,1629389974000,33.87083053588867,122.00000000000001
10,Temperature,2021-08-19 17:19:37,1629389977000,33.886856079101555,125.00000000000001
10,Temperature,2021-08-19 17:19:40,1629389980000,33.87083053588867,128.0
10,Temperature,2021-08-19 17:19:42,1629389982000,33.87083053588867,130.0
10,Temperature,2021-08-19 17:19:46,1629389986000,33.913558959960945,134.0
10,Temperature,2021-08-19 17:19:49,1629389989000,33.913558959960945,137.0
10,Temperature,2021-08-19 17:19:53,1629389993000,33.913558959960945,141.0
10,Temperature,2021-08-19 17:19:56,1629389996000,33.90020751953125,144.0
