nodeid,sensorname,timestamp,timestampint,reading,time_s
7,Humidity,2021-08-19 17:43:00,1629391380000,34.572364807128906,3.0
7,Humidity,2021-08-19 17:43:02,1629391382000,34.65934371948242,5.0
7,Humidity,2021-08-19 17:43:05,1629391385000,34.57541656494141,8.0
7,Humidity,2021-08-19 17:43:08,1629391388000,34.63035202026367,11.0
7,Humidity,2021-08-19 17:43:11,1629391391000,34.59983062744141,14.0
7,Humidity,2021-08-19 17:43:13,1629391393000,34.59983062744141,16.0
7,Humidity,2021-08-19 17:43:16,1629391396000,34.613563537597656,19.0
7,Humidity,2021-08-19 17:43:19,1629391399000,34.63035202026367,22.0
7,Humidity,2021-08-19 17:43:22,1629391402000,34.59983062744141,25.0
7,Humidity,2021-08-19 17:43:24,1629391404000,34.64408493041992,27.0
7,Humidity,2021-08-19 17:43:27,1629391407000,34.63035202026367,30.000000000000004
7,Humidity,2021-08-19 17:43:30,1629391410000,34.64408493041992,33.0
7,Humidity,2021-08-19 17:43:32,1629391412000,34.613563537597656,35.0
7,Humidity,2021-08-19 17:43:35,1629391415000,34.613563537597656,38.0
7,Humidity,2021-08-19 17:43:38,1629391418000,34.64103317260742,41.0
7,Humidity,2021-08-19 17:43:42,1629391422000,34.63035202026367,45.0
7,Humidity,2021-08-19 17:43:44,1629391424000,34.63035202026367,47.0
7,Humidity,2021-08-19 17:43:47,1629391427000,34.602882385253906,50.0
7,Humidity,2021-08-19 17:43:50,1629391430000,34.67155075073242,53.0
7,Humidity,2021-08-19 17:43:53,1629391433000,34.613563537597656,56.0
7,Humidity,2021-08-19 17:43:55,1629391435000,34.64408493041992,58.00000000000001
7,Humidity,2021-08-19 17:43:57,1629391437000,34.62577438354492,60.00000000000001
7,Humidity,2021-08-19 17:44:00,1629391440000,34.63035202026367,63.00000000000001
7,Humidity,2021-08-19 17:44:03,1629391443000,34.65934371948242,66.0
7,Humidity,2021-08-19 17:44:06,1629391446000,34.613563537597656,69.0
7,Humidity,2021-08-19 17:44:09,1629391449000,34.64103317260742,72.0
7,Humidity,2021-08-19 17:44:11,1629391451000,34.64408493041992,74.0
7,Humidity,2021-08-19 17:44:14,1629391454000,34.63035202026367,77.0
7,Humidity,2021-08-19 17:44:17,1629391457000,34.613563537597656,80.0
7,Humidity,2021-08-19 17:44:19,1629391459000,34.64103317260742,82.0
7,Humidity,2021-08-19 17:44:22,1629391462000,34.65781784057617,85.0
7,Humidity,2021-08-19 17:44:24,1629391464000,34.65781784057617,87.0
7,Humidity,2021-08-19 17:44:27,1629391467000,34.65781784057617,90.0
7,Humidity,2021-08-19 17:44:30,1629391470000,34.70969772338867,93.0
7,Humidity,2021-08-19 17:44:33,1629391473000,34.69901657104492,96.0
7,Humidity,2021-08-19 17:44:35,1629391475000,34.62730026245117,98.0
7,Humidity,2021-08-19 17:44:38,1629391478000,34.64103317260742,101.0
7,Humidity,2021-08-19 17:44:41,1629391481000,34.63950729370117,104.0
7,Humidity,2021-08-19 17:44:43,1629391483000,34.65781784057617,106.0
7,Humidity,2021-08-19 17:44:46,1629391486000,34.71274948120117,109.0
7,Humidity,2021-08-19 17:44:48,1629391488000,34.63950729370117,111.0
7,Humidity,2021-08-19 17:44:51,1629391491000,34.66849899291992,114.0
7,Humidity,2021-08-19 17:44:54,1629391494000,34.69901657104492,117.00000000000001
7,Humidity,2021-08-19 17:44:56,1629391496000,34.69596481323242,119.00000000000001
7,Humidity,2021-08-19 17:44:59,1629391499000,34.66849899291992,122.00000000000001
7,Humidity,2021-08-19 17:45:01,1629391501000,34.62730026245117,124.00000000000001
7,Humidity,2021-08-19 17:45:04,1629391504000,34.63950729370117,127.00000000000001
7,Humidity,2021-08-19 17:45:07,1629391507000,34.66849899291992,130.0
7,Humidity,2021-08-19 17:45:10,1629391510000,34.63950729370117,133.0
7,Humidity,2021-08-19 17:45:13,1629391513000,34.68528366088867,136.0
7,Humidity,2021-08-19 17:45:15,1629391515000,34.72648239135742,138.0
7,Humidity,2021-08-19 17:45:18,1629391518000,34.66849899291992,141.0
7,Humidity,2021-08-19 17:45:21,1629391521000,34.66849899291992,144.0
7,Humidity,2021-08-19 17:45:24,1629391524000,34.63645553588867,147.0
7,Humidity,2021-08-19 17:45:27,1629391527000,34.68070602416992,150.0
7,Humidity,2021-08-19 17:45:30,1629391530000,34.65476608276367,153.0
7,Humidity,2021-08-19 17:45:33,1629391533000,34.64103317260742,156.0
7,Humidity,2021-08-19 17:45:35,1629391535000,34.64408493041992,158.0
7,Humidity,2021-08-19 17:45:39,1629391539000,34.69901657104492,162.0
7,Humidity,2021-08-19 17:45:41,1629391541000,34.62730026245117,164.0
7,Humidity,2021-08-19 17:45:44,1629391544000,34.61203765869141,167.0
7,Humidity,2021-08-19 17:45:47,1629391547000,34.64103317260742,170.0
7,Humidity,2021-08-19 17:45:49,1629391549000,34.63035202026367,172.0
7,Humidity,2021-08-19 17:45:52,1629391552000,34.66849899291992,175.0
7,Humidity,2021-08-19 17:45:55,1629391555000,34.68223190307617,178.0
7,Humidity,2021-08-19 17:45:58,1629391558000,34.608985900878906,181.0
7,Humidity,2021-08-19 17:46:00,1629391560000,34.63950729370117,183.0
7,Humidity,2021-08-19 17:46:03,1629391563000,34.64103317260742,186.0
7,Humidity,2021-08-19 17:46:06,1629391566000,34.61203765869141,189.0
7,Humidity,2021-08-19 17:46:09,1629391569000,34.64103317260742,192.0
7,Humidity,2021-08-19 17:46:11,1629391571000,34.65934371948242,194.0
7,Humidity,2021-08-19 17:46:15,1629391575000,34.64103317260742,198.0
