nodeid,sensorname,timestamp,timestampint,reading,time_s
14,PM1,2021-08-19 17:42:58,1629391378000,0.6248006224632263,0.0
14,PM1,2021-08-19 17:43:00,1629391380000,0.46825787425041204,2.0
14,PM1,2021-08-19 17:43:03,1629391383000,0.36952275037765503,5.0
14,PM1,2021-08-19 17:43:05,1629391385000,0.4310795664787293,7.0
14,PM1,2021-08-19 17:43:08,1629391388000,10.008818626403807,10.0
14,PM1,2021-08-19 17:43:10,1629391390000,25.2825927734375,12.0
14,PM1,2021-08-19 17:43:13,1629391393000,22.08766746520996,15.000000000000002
14,PM1,2021-08-19 17:43:15,1629391395000,19.95677757263184,17.0
14,PM1,2021-08-19 17:43:18,1629391398000,11.781803131103516,20.0
14,PM1,2021-08-19 17:43:21,1629391401000,5.913288593292236,23.0
14,PM1,2021-08-19 17:43:24,1629391404000,6.589325904846191,26.0
14,PM1,2021-08-19 17:43:26,1629391406000,21.551311492919922,28.0
14,PM1,2021-08-19 17:43:29,1629391409000,12.47655200958252,31.000000000000004
14,PM1,2021-08-19 17:43:32,1629391412000,21.79754447937012,34.0
14,PM1,2021-08-19 17:43:34,1629391414000,12.34658432006836,36.0
14,PM1,2021-08-19 17:43:37,1629391417000,12.41003131866455,39.0
14,PM1,2021-08-19 17:43:39,1629391419000,18.84891700744629,41.0
14,PM1,2021-08-19 17:43:42,1629391422000,12.859554290771484,44.0
14,PM1,2021-08-19 17:43:44,1629391424000,9.397002220153807,46.0
14,PM1,2021-08-19 17:43:47,1629391427000,7.295347213745117,49.0
14,PM1,2021-08-19 17:43:49,1629391429000,7.0384297370910645,51.0
14,PM1,2021-08-19 17:43:52,1629391432000,5.045159816741943,54.0
14,PM1,2021-08-19 17:43:54,1629391434000,5.967982769012451,56.0
14,PM1,2021-08-19 17:43:57,1629391437000,6.162851333618164,59.00000000000001
14,PM1,2021-08-19 17:43:59,1629391439000,5.598358631134033,61.00000000000001
14,PM1,2021-08-19 17:44:02,1629391442000,8.097182273864746,64.0
14,PM1,2021-08-19 17:44:04,1629391444000,15.535748481750488,66.0
14,PM1,2021-08-19 17:44:07,1629391447000,23.26377296447754,69.0
14,PM1,2021-08-19 17:44:09,1629391449000,12.70927619934082,71.0
14,PM1,2021-08-19 17:44:12,1629391452000,23.800092697143555,74.0
14,PM1,2021-08-19 17:44:14,1629391454000,45.54780960083008,76.0
14,PM1,2021-08-19 17:44:17,1629391457000,22.86842536926269,79.0
14,PM1,2021-08-19 17:44:19,1629391459000,19.529193878173828,81.0
14,PM1,2021-08-19 17:44:22,1629391462000,22.62458038330078,84.0
14,PM1,2021-08-19 17:44:24,1629391464000,19.126453399658203,86.0
14,PM1,2021-08-19 17:44:27,1629391467000,16.330705642700195,89.0
14,PM1,2021-08-19 17:44:29,1629391469000,14.43950653076172,91.0
14,PM1,2021-08-19 17:44:32,1629391472000,24.727521896362305,94.0
14,PM1,2021-08-19 17:44:34,1629391474000,35.401790618896484,96.0
14,PM1,2021-08-19 17:44:36,1629391476000,24.721370697021484,98.0
14,PM1,2021-08-19 17:44:39,1629391479000,25.45772933959961,101.0
14,PM1,2021-08-19 17:44:41,1629391481000,28.72676086425781,103.0
14,PM1,2021-08-19 17:44:44,1629391484000,27.63267517089844,106.0
14,PM1,2021-08-19 17:44:47,1629391487000,25.565614700317386,109.0
14,PM1,2021-08-19 17:44:49,1629391489000,45.690818786621094,111.0
14,PM1,2021-08-19 17:44:52,1629391492000,66.78041839599611,114.0
14,PM1,2021-08-19 17:44:55,1629391495000,61.44007873535156,117.00000000000001
14,PM1,2021-08-19 17:44:58,1629391498000,53.522666931152344,120.00000000000001
14,PM1,2021-08-19 17:45:00,1629391500000,51.36863327026367,122.00000000000001
14,PM1,2021-08-19 17:45:03,1629391503000,39.67760467529297,125.00000000000001
14,PM1,2021-08-19 17:45:06,1629391506000,37.50063705444336,128.0
14,PM1,2021-08-19 17:45:08,1629391508000,49.09181213378906,130.0
14,PM1,2021-08-19 17:45:11,1629391511000,42.11550903320313,133.0
14,PM1,2021-08-19 17:45:14,1629391514000,32.329051971435554,136.0
14,PM1,2021-08-19 17:45:17,1629391517000,30.61233329772949,139.0
14,PM1,2021-08-19 17:45:19,1629391519000,24.377885818481445,141.0
14,PM1,2021-08-19 17:45:22,1629391522000,22.391576766967773,144.0
14,PM1,2021-08-19 17:45:24,1629391524000,23.20071029663086,146.0
14,PM1,2021-08-19 17:45:27,1629391527000,22.99789619445801,149.0
14,PM1,2021-08-19 17:45:29,1629391529000,18.086109161376953,151.0
14,PM1,2021-08-19 17:45:32,1629391532000,11.664912223815918,154.0
14,PM1,2021-08-19 17:45:34,1629391534000,10.23581600189209,156.0
14,PM1,2021-08-19 17:45:37,1629391537000,8.460590362548826,159.0
14,PM1,2021-08-19 17:45:40,1629391540000,12.224054336547852,162.0
14,PM1,2021-08-19 17:45:43,1629391543000,11.750009536743164,165.0
14,PM1,2021-08-19 17:45:46,1629391546000,10.320276260375977,168.0
14,PM1,2021-08-19 17:45:48,1629391548000,10.221843719482422,170.0
14,PM1,2021-08-19 17:45:51,1629391551000,12.231508255004885,173.0
14,PM1,2021-08-19 17:45:54,1629391554000,11.76676082611084,176.0
14,PM1,2021-08-19 17:45:57,1629391557000,11.196044921875,179.0
14,PM1,2021-08-19 17:46:00,1629391560000,15.411700248718262,182.0
14,PM1,2021-08-19 17:46:02,1629391562000,9.916970252990724,184.0
14,PM1,2021-08-19 17:46:05,1629391565000,8.350942611694336,187.0
14,PM1,2021-08-19 17:46:07,1629391567000,8.700160980224611,189.0
14,PM1,2021-08-19 17:46:10,1629391570000,9.454955101013184,192.0
14,PM1,2021-08-19 17:46:13,1629391573000,10.45361042022705,195.0
