nodeid,sensorname,timestamp,timestampint,reading,time_s
14,Temperature,2021-08-19 18:18:54,1629393534000,34.27405166625977,0.0
14,Temperature,2021-08-19 18:18:57,1629393537000,34.27405166625977,3.0
14,Temperature,2021-08-19 18:18:59,1629393539000,34.27405166625977,5.0
14,Temperature,2021-08-19 18:19:02,1629393542000,34.27405166625977,8.0
14,Temperature,2021-08-19 18:19:05,1629393545000,34.26070022583008,11.0
14,Temperature,2021-08-19 18:19:08,1629393548000,34.26070022583008,14.0
14,Temperature,2021-08-19 18:19:10,1629393550000,34.26070022583008,16.0
14,Temperature,2021-08-19 18:19:13,1629393553000,34.287403106689446,19.0
14,Temperature,2021-08-19 18:19:16,1629393556000,34.287403106689446,22.0
14,Temperature,2021-08-19 18:19:19,1629393559000,34.26070022583008,25.0
14,Temperature,2021-08-19 18:19:22,1629393562000,34.27405166625977,28.0
14,Temperature,2021-08-19 18:19:25,1629393565000,34.27405166625977,31.000000000000004
14,Temperature,2021-08-19 18:19:27,1629393567000,34.30342483520508,33.0
14,Temperature,2021-08-19 18:19:30,1629393570000,34.26070022583008,36.0
14,Temperature,2021-08-19 18:19:33,1629393573000,34.287403106689446,39.0
14,Temperature,2021-08-19 18:19:36,1629393576000,34.26070022583008,42.0
14,Temperature,2021-08-19 18:19:39,1629393579000,34.287403106689446,45.0
14,Temperature,2021-08-19 18:19:42,1629393582000,34.287403106689446,48.0
14,Temperature,2021-08-19 18:19:44,1629393584000,34.27405166625977,50.0
14,Temperature,2021-08-19 18:19:47,1629393587000,34.287403106689446,53.0
14,Temperature,2021-08-19 18:19:50,1629393590000,34.287403106689446,56.0
14,Temperature,2021-08-19 18:19:53,1629393593000,34.30342483520508,59.00000000000001
14,Temperature,2021-08-19 18:19:55,1629393595000,34.26070022583008,61.00000000000001
14,Temperature,2021-08-19 18:19:58,1629393598000,34.30342483520508,64.0
14,Temperature,2021-08-19 18:20:00,1629393600000,34.287403106689446,66.0
14,Temperature,2021-08-19 18:20:03,1629393603000,34.30342483520508,69.0
14,Temperature,2021-08-19 18:20:05,1629393605000,34.287403106689446,71.0
14,Temperature,2021-08-19 18:20:08,1629393608000,34.27405166625977,74.0
14,Temperature,2021-08-19 18:20:10,1629393610000,34.27405166625977,76.0
14,Temperature,2021-08-19 18:20:13,1629393613000,34.27405166625977,79.0
14,Temperature,2021-08-19 18:20:15,1629393615000,34.287403106689446,81.0
14,Temperature,2021-08-19 18:20:18,1629393618000,34.26070022583008,84.0
14,Temperature,2021-08-19 18:20:20,1629393620000,34.287403106689446,86.0
14,Temperature,2021-08-19 18:20:23,1629393623000,34.287403106689446,89.0
14,Temperature,2021-08-19 18:20:25,1629393625000,34.27405166625977,91.0
14,Temperature,2021-08-19 18:20:28,1629393628000,34.27405166625977,94.0
14,Temperature,2021-08-19 18:20:30,1629393630000,34.30342483520508,96.0
14,Temperature,2021-08-19 18:20:33,1629393633000,34.27405166625977,99.0
14,Temperature,2021-08-19 18:20:35,1629393635000,34.26070022583008,101.0
14,Temperature,2021-08-19 18:20:37,1629393637000,34.27405166625977,103.0
14,Temperature,2021-08-19 18:20:40,1629393640000,34.27405166625977,106.0
14,Temperature,2021-08-19 18:20:42,1629393642000,34.287403106689446,108.0
14,Temperature,2021-08-19 18:20:45,1629393645000,34.287403106689446,111.0
14,Temperature,2021-08-19 18:20:47,1629393647000,34.27405166625977,113.0
14,Temperature,2021-08-19 18:20:50,1629393650000,34.26070022583008,116.00000000000001
14,Temperature,2021-08-19 18:20:52,1629393652000,34.287403106689446,118.00000000000001
14,Temperature,2021-08-19 18:20:55,1629393655000,34.287403106689446,121.00000000000001
14,Temperature,2021-08-19 18:20:57,1629393657000,34.27405166625977,123.00000000000001
14,Temperature,2021-08-19 18:21:00,1629393660000,34.26070022583008,126.00000000000001
14,Temperature,2021-08-19 18:21:02,1629393662000,34.26070022583008,128.0
14,Temperature,2021-08-19 18:21:05,1629393665000,34.27405166625977,131.0
14,Temperature,2021-08-19 18:21:07,1629393667000,34.27405166625977,133.0
14,Temperature,2021-08-19 18:21:10,1629393670000,34.26070022583008,136.0
14,Temperature,2021-08-19 18:21:12,1629393672000,34.27405166625977,138.0
14,Temperature,2021-08-19 18:21:14,1629393674000,34.26070022583008,140.0
14,Temperature,2021-08-19 18:21:17,1629393677000,34.27405166625977,143.0
14,Temperature,2021-08-19 18:21:20,1629393680000,34.27405166625977,146.0
14,Temperature,2021-08-19 18:21:23,1629393683000,34.27405166625977,149.0
14,Temperature,2021-08-19 18:21:25,1629393685000,34.24734878540039,151.0
14,Temperature,2021-08-19 18:21:28,1629393688000,34.26070022583008,154.0
14,Temperature,2021-08-19 18:21:31,1629393691000,34.24734878540039,157.0
14,Temperature,2021-08-19 18:21:34,1629393694000,34.27405166625977,160.0
14,Temperature,2021-08-19 18:21:36,1629393696000,34.27405166625977,162.0
14,Temperature,2021-08-19 18:21:39,1629393699000,34.27405166625977,165.0
14,Temperature,2021-08-19 18:21:41,1629393701000,34.26070022583008,167.0
14,Temperature,2021-08-19 18:21:44,1629393704000,34.26070022583008,170.0
14,Temperature,2021-08-19 18:21:47,1629393707000,34.27405166625977,173.0
14,Temperature,2021-08-19 18:21:49,1629393709000,34.26070022583008,175.0
14,Temperature,2021-08-19 18:21:52,1629393712000,34.26070022583008,178.0
14,Temperature,2021-08-19 18:21:54,1629393714000,34.27405166625977,180.0
14,Temperature,2021-08-19 18:21:57,1629393717000,34.27405166625977,183.0
14,Temperature,2021-08-19 18:21:59,1629393719000,34.27405166625977,185.0
14,Temperature,2021-08-19 18:22:01,1629393721000,34.26070022583008,187.0
14,Temperature,2021-08-19 18:22:04,1629393724000,34.287403106689446,190.0
14,Temperature,2021-08-19 18:22:06,1629393726000,34.26070022583008,192.0
14,Temperature,2021-08-19 18:22:09,1629393729000,34.24734878540039,195.0
14,Temperature,2021-08-19 18:22:11,1629393731000,34.24734878540039,197.0
14,Temperature,2021-08-19 18:22:14,1629393734000,34.26070022583008,200.0
14,Temperature,2021-08-19 18:22:17,1629393737000,34.26070022583008,203.0
14,Temperature,2021-08-19 18:22:19,1629393739000,34.24734878540039,205.0
14,Temperature,2021-08-19 18:22:22,1629393742000,34.24734878540039,208.0
14,Temperature,2021-08-19 18:22:24,1629393744000,34.26070022583008,210.0
14,Temperature,2021-08-19 18:22:27,1629393747000,34.26070022583008,213.0
14,Temperature,2021-08-19 18:22:30,1629393750000,34.26070022583008,216.0
14,Temperature,2021-08-19 18:22:33,1629393753000,34.26070022583008,219.0
14,Temperature,2021-08-19 18:22:35,1629393755000,34.26070022583008,221.0
14,Temperature,2021-08-19 18:22:38,1629393758000,34.27405166625977,224.0
14,Temperature,2021-08-19 18:22:41,1629393761000,34.26070022583008,227.0
14,Temperature,2021-08-19 18:22:44,1629393764000,34.26070022583008,230.00000000000003
14,Temperature,2021-08-19 18:22:46,1629393766000,34.287403106689446,232.00000000000003
14,Temperature,2021-08-19 18:22:49,1629393769000,34.27405166625977,235.00000000000003
14,Temperature,2021-08-19 18:22:51,1629393771000,34.27405166625977,237.00000000000003
14,Temperature,2021-08-19 18:22:54,1629393774000,34.27405166625977,240.00000000000003
14,Temperature,2021-08-19 18:22:56,1629393776000,34.27405166625977,242.00000000000003
14,Temperature,2021-08-19 18:22:59,1629393779000,34.287403106689446,245.00000000000003
14,Temperature,2021-08-19 18:23:01,1629393781000,34.27405166625977,247.00000000000003
14,Temperature,2021-08-19 18:23:03,1629393783000,34.26070022583008,249.00000000000003
14,Temperature,2021-08-19 18:23:06,1629393786000,34.26070022583008,252.00000000000003
14,Temperature,2021-08-19 18:23:08,1629393788000,34.26070022583008,254.00000000000003
14,Temperature,2021-08-19 18:23:11,1629393791000,34.287403106689446,257.0
14,Temperature,2021-08-19 18:23:13,1629393793000,34.26070022583008,259.0
14,Temperature,2021-08-19 18:23:16,1629393796000,34.27405166625977,262.0
14,Temperature,2021-08-19 18:23:19,1629393799000,34.26070022583008,265.0
14,Temperature,2021-08-19 18:23:21,1629393801000,34.27405166625977,267.0
14,Temperature,2021-08-19 18:23:24,1629393804000,34.27405166625977,270.0
14,Temperature,2021-08-19 18:23:26,1629393806000,34.27405166625977,272.0
14,Temperature,2021-08-19 18:23:29,1629393809000,34.287403106689446,275.0
14,Temperature,2021-08-19 18:23:31,1629393811000,34.27405166625977,277.0
14,Temperature,2021-08-19 18:23:34,1629393814000,34.26070022583008,280.0
14,Temperature,2021-08-19 18:23:37,1629393817000,34.287403106689446,283.0
14,Temperature,2021-08-19 18:23:39,1629393819000,34.27405166625977,285.0
14,Temperature,2021-08-19 18:23:42,1629393822000,34.30342483520508,288.0
14,Temperature,2021-08-19 18:23:45,1629393825000,34.27405166625977,291.0
14,Temperature,2021-08-19 18:23:47,1629393827000,34.26070022583008,293.0
14,Temperature,2021-08-19 18:23:50,1629393830000,34.287403106689446,296.0
14,Temperature,2021-08-19 18:23:52,1629393832000,34.287403106689446,298.0
14,Temperature,2021-08-19 18:23:55,1629393835000,34.287403106689446,301.0
14,Temperature,2021-08-19 18:23:57,1629393837000,34.287403106689446,303.0
14,Temperature,2021-08-19 18:24:00,1629393840000,34.287403106689446,306.0
14,Temperature,2021-08-19 18:24:02,1629393842000,34.27405166625977,308.0
14,Temperature,2021-08-19 18:24:05,1629393845000,34.287403106689446,311.0
14,Temperature,2021-08-19 18:24:07,1629393847000,34.27405166625977,313.0
14,Temperature,2021-08-19 18:24:10,1629393850000,34.30342483520508,316.0
14,Temperature,2021-08-19 18:24:12,1629393852000,34.27405166625977,318.0
14,Temperature,2021-08-19 18:24:15,1629393855000,34.287403106689446,321.0
14,Temperature,2021-08-19 18:24:18,1629393858000,34.27405166625977,324.0
14,Temperature,2021-08-19 18:24:20,1629393860000,34.30342483520508,326.0
14,Temperature,2021-08-19 18:24:23,1629393863000,34.287403106689446,329.0
14,Temperature,2021-08-19 18:24:25,1629393865000,34.319446563720696,331.0
14,Temperature,2021-08-19 18:24:28,1629393868000,34.287403106689446,334.0
14,Temperature,2021-08-19 18:24:30,1629393870000,34.287403106689446,336.0
14,Temperature,2021-08-19 18:24:33,1629393873000,34.287403106689446,339.0
14,Temperature,2021-08-19 18:24:35,1629393875000,34.287403106689446,341.0
14,Temperature,2021-08-19 18:24:37,1629393877000,34.319446563720696,343.0
14,Temperature,2021-08-19 18:24:40,1629393880000,34.319446563720696,346.0
14,Temperature,2021-08-19 18:24:42,1629393882000,34.287403106689446,348.0
14,Temperature,2021-08-19 18:24:45,1629393885000,34.287403106689446,351.0
14,Temperature,2021-08-19 18:24:47,1629393887000,34.30342483520508,353.0
14,Temperature,2021-08-19 18:24:50,1629393890000,34.30342483520508,356.0
14,Temperature,2021-08-19 18:24:52,1629393892000,34.30342483520508,358.0
14,Temperature,2021-08-19 18:24:55,1629393895000,34.30342483520508,361.0
14,Temperature,2021-08-19 18:24:58,1629393898000,34.30342483520508,364.0
14,Temperature,2021-08-19 18:25:00,1629393900000,34.27405166625977,366.0
14,Temperature,2021-08-19 18:25:03,1629393903000,34.319446563720696,369.0
14,Temperature,2021-08-19 18:25:05,1629393905000,34.33279800415039,371.0
14,Temperature,2021-08-19 18:25:08,1629393908000,34.30342483520508,374.0
14,Temperature,2021-08-19 18:25:11,1629393911000,34.30342483520508,377.0
14,Temperature,2021-08-19 18:25:14,1629393914000,34.319446563720696,380.0
14,Temperature,2021-08-19 18:25:16,1629393916000,34.319446563720696,382.0
14,Temperature,2021-08-19 18:25:19,1629393919000,34.319446563720696,385.0
14,Temperature,2021-08-19 18:25:21,1629393921000,34.319446563720696,387.0
14,Temperature,2021-08-19 18:25:24,1629393924000,34.319446563720696,390.0
14,Temperature,2021-08-19 18:25:26,1629393926000,34.30342483520508,392.0
14,Temperature,2021-08-19 18:25:29,1629393929000,34.287403106689446,395.0
14,Temperature,2021-08-19 18:25:31,1629393931000,34.30342483520508,397.0
14,Temperature,2021-08-19 18:25:34,1629393934000,34.287403106689446,400.0
14,Temperature,2021-08-19 18:25:37,1629393937000,34.30342483520508,403.0
14,Temperature,2021-08-19 18:25:39,1629393939000,34.33279800415039,405.0
14,Temperature,2021-08-19 18:25:42,1629393942000,34.27405166625977,408.0
14,Temperature,2021-08-19 18:25:44,1629393944000,34.287403106689446,410.0
14,Temperature,2021-08-19 18:25:47,1629393947000,34.319446563720696,413.0
14,Temperature,2021-08-19 18:25:49,1629393949000,34.33279800415039,415.0
14,Temperature,2021-08-19 18:25:52,1629393952000,34.319446563720696,418.0
14,Temperature,2021-08-19 18:25:54,1629393954000,34.30342483520508,420.0
14,Temperature,2021-08-19 18:25:57,1629393957000,34.30342483520508,423.0
14,Temperature,2021-08-19 18:25:59,1629393959000,34.319446563720696,425.0
14,Temperature,2021-08-19 18:26:02,1629393962000,34.287403106689446,428.0
14,Temperature,2021-08-19 18:26:04,1629393964000,34.319446563720696,430.0
14,Temperature,2021-08-19 18:26:07,1629393967000,34.30342483520508,433.0
14,Temperature,2021-08-19 18:26:09,1629393969000,34.26070022583008,435.0
14,Temperature,2021-08-19 18:26:12,1629393972000,34.319446563720696,438.0
14,Temperature,2021-08-19 18:26:14,1629393974000,34.319446563720696,440.0
14,Temperature,2021-08-19 18:26:17,1629393977000,34.33279800415039,443.0
14,Temperature,2021-08-19 18:26:19,1629393979000,34.33279800415039,445.0
14,Temperature,2021-08-19 18:26:21,1629393981000,34.319446563720696,447.0
14,Temperature,2021-08-19 18:26:24,1629393984000,34.30342483520508,450.0
14,Temperature,2021-08-19 18:26:27,1629393987000,34.33279800415039,453.0
14,Temperature,2021-08-19 18:26:29,1629393989000,34.319446563720696,455.0
14,Temperature,2021-08-19 18:26:31,1629393991000,34.319446563720696,457.00000000000006
14,Temperature,2021-08-19 18:26:34,1629393994000,34.319446563720696,460.00000000000006
14,Temperature,2021-08-19 18:26:36,1629393996000,34.33279800415039,462.00000000000006
14,Temperature,2021-08-19 18:26:39,1629393999000,34.319446563720696,465.00000000000006
14,Temperature,2021-08-19 18:26:41,1629394001000,34.33279800415039,467.00000000000006
14,Temperature,2021-08-19 18:26:44,1629394004000,34.348819732666016,470.00000000000006
14,Temperature,2021-08-19 18:26:46,1629394006000,34.319446563720696,472.00000000000006
14,Temperature,2021-08-19 18:26:49,1629394009000,34.33279800415039,475.00000000000006
14,Temperature,2021-08-19 18:26:51,1629394011000,34.30342483520508,477.00000000000006
14,Temperature,2021-08-19 18:26:54,1629394014000,34.33279800415039,480.00000000000006
14,Temperature,2021-08-19 18:26:56,1629394016000,34.319446563720696,482.00000000000006
14,Temperature,2021-08-19 18:26:59,1629394019000,34.33279800415039,485.00000000000006
14,Temperature,2021-08-19 18:27:01,1629394021000,34.348819732666016,487.00000000000006
14,Temperature,2021-08-19 18:27:04,1629394024000,34.319446563720696,490.00000000000006
14,Temperature,2021-08-19 18:27:07,1629394027000,34.319446563720696,493.00000000000006
14,Temperature,2021-08-19 18:27:09,1629394029000,34.348819732666016,495.00000000000006
14,Temperature,2021-08-19 18:27:12,1629394032000,34.319446563720696,498.00000000000006
14,Temperature,2021-08-19 18:27:14,1629394034000,34.319446563720696,500.00000000000006
14,Temperature,2021-08-19 18:27:17,1629394037000,34.319446563720696,503.00000000000006
14,Temperature,2021-08-19 18:27:19,1629394039000,34.33279800415039,505.00000000000006
14,Temperature,2021-08-19 18:27:21,1629394041000,34.319446563720696,507.00000000000006
14,Temperature,2021-08-19 18:27:24,1629394044000,34.319446563720696,510.00000000000006
14,Temperature,2021-08-19 18:27:27,1629394047000,34.33279800415039,513.0
14,Temperature,2021-08-19 18:27:29,1629394049000,34.319446563720696,515.0
14,Temperature,2021-08-19 18:27:32,1629394052000,34.33279800415039,518.0
14,Temperature,2021-08-19 18:27:34,1629394054000,34.30342483520508,520.0
14,Temperature,2021-08-19 18:27:37,1629394057000,34.33279800415039,523.0
14,Temperature,2021-08-19 18:27:39,1629394059000,34.319446563720696,525.0
14,Temperature,2021-08-19 18:27:42,1629394062000,34.33279800415039,528.0
14,Temperature,2021-08-19 18:27:44,1629394064000,34.33279800415039,530.0
14,Temperature,2021-08-19 18:27:46,1629394066000,34.33279800415039,532.0
14,Temperature,2021-08-19 18:27:49,1629394069000,34.319446563720696,535.0
14,Temperature,2021-08-19 18:27:51,1629394071000,34.30342483520508,537.0
14,Temperature,2021-08-19 18:27:54,1629394074000,34.33279800415039,540.0
14,Temperature,2021-08-19 18:27:56,1629394076000,34.319446563720696,542.0
14,Temperature,2021-08-19 18:27:59,1629394079000,34.33279800415039,545.0
14,Temperature,2021-08-19 18:28:01,1629394081000,34.30342483520508,547.0
14,Temperature,2021-08-19 18:28:03,1629394083000,34.33279800415039,549.0
14,Temperature,2021-08-19 18:28:06,1629394086000,34.348819732666016,552.0
14,Temperature,2021-08-19 18:28:08,1629394088000,34.319446563720696,554.0
14,Temperature,2021-08-19 18:28:11,1629394091000,34.319446563720696,557.0
14,Temperature,2021-08-19 18:28:13,1629394093000,34.30342483520508,559.0
14,Temperature,2021-08-19 18:28:17,1629394097000,34.30342483520508,563.0
14,Temperature,2021-08-19 18:28:19,1629394099000,34.319446563720696,565.0
14,Temperature,2021-08-19 18:28:22,1629394102000,34.348819732666016,568.0
14,Temperature,2021-08-19 18:28:24,1629394104000,34.33279800415039,570.0
14,Temperature,2021-08-19 18:28:27,1629394107000,34.33279800415039,573.0
14,Temperature,2021-08-19 18:28:29,1629394109000,34.33279800415039,575.0
14,Temperature,2021-08-19 18:28:32,1629394112000,34.319446563720696,578.0
14,Temperature,2021-08-19 18:28:34,1629394114000,34.319446563720696,580.0
14,Temperature,2021-08-19 18:28:37,1629394117000,34.348819732666016,583.0
14,Temperature,2021-08-19 18:28:39,1629394119000,34.362171173095696,585.0
14,Temperature,2021-08-19 18:28:42,1629394122000,34.33279800415039,588.0
14,Temperature,2021-08-19 18:28:44,1629394124000,34.33279800415039,590.0
14,Temperature,2021-08-19 18:28:46,1629394126000,34.319446563720696,592.0
14,Temperature,2021-08-19 18:28:49,1629394129000,34.319446563720696,595.0
14,Temperature,2021-08-19 18:28:51,1629394131000,34.319446563720696,597.0
14,Temperature,2021-08-19 18:28:54,1629394134000,34.319446563720696,600.0
14,Temperature,2021-08-19 18:28:57,1629394137000,34.319446563720696,603.0
14,Temperature,2021-08-19 18:28:59,1629394139000,34.319446563720696,605.0
14,Temperature,2021-08-19 18:29:02,1629394142000,34.33279800415039,608.0
14,Temperature,2021-08-19 18:29:04,1629394144000,34.319446563720696,610.0
14,Temperature,2021-08-19 18:29:07,1629394147000,34.33279800415039,613.0
14,Temperature,2021-08-19 18:29:10,1629394150000,34.33279800415039,616.0
14,Temperature,2021-08-19 18:29:13,1629394153000,34.33279800415039,619.0
14,Temperature,2021-08-19 18:29:15,1629394155000,34.362171173095696,621.0
14,Temperature,2021-08-19 18:29:18,1629394158000,34.33279800415039,624.0
14,Temperature,2021-08-19 18:29:21,1629394161000,34.33279800415039,627.0
14,Temperature,2021-08-19 18:29:23,1629394163000,34.348819732666016,629.0
14,Temperature,2021-08-19 18:29:26,1629394166000,34.319446563720696,632.0
14,Temperature,2021-08-19 18:29:29,1629394169000,34.33279800415039,635.0
14,Temperature,2021-08-19 18:29:32,1629394172000,34.33279800415039,638.0
14,Temperature,2021-08-19 18:29:35,1629394175000,34.33279800415039,641.0
14,Temperature,2021-08-19 18:29:37,1629394177000,34.33279800415039,643.0
14,Temperature,2021-08-19 18:29:40,1629394180000,34.348819732666016,646.0
14,Temperature,2021-08-19 18:29:43,1629394183000,34.348819732666016,649.0
14,Temperature,2021-08-19 18:29:46,1629394186000,34.33279800415039,652.0
14,Temperature,2021-08-19 18:29:48,1629394188000,34.33279800415039,654.0
14,Temperature,2021-08-19 18:29:51,1629394191000,34.33279800415039,657.0
14,Temperature,2021-08-19 18:29:54,1629394194000,34.33279800415039,660.0
14,Temperature,2021-08-19 18:29:57,1629394197000,34.319446563720696,663.0
14,Temperature,2021-08-19 18:29:59,1629394199000,34.348819732666016,665.0
14,Temperature,2021-08-19 18:30:02,1629394202000,34.319446563720696,668.0
14,Temperature,2021-08-19 18:30:04,1629394204000,34.348819732666016,670.0
14,Temperature,2021-08-19 18:30:07,1629394207000,34.33279800415039,673.0
14,Temperature,2021-08-19 18:30:09,1629394209000,34.319446563720696,675.0
14,Temperature,2021-08-19 18:30:12,1629394212000,34.33279800415039,678.0
14,Temperature,2021-08-19 18:30:14,1629394214000,34.33279800415039,680.0
14,Temperature,2021-08-19 18:30:16,1629394216000,34.319446563720696,682.0
14,Temperature,2021-08-19 18:30:19,1629394219000,34.319446563720696,685.0
14,Temperature,2021-08-19 18:30:21,1629394221000,34.319446563720696,687.0
14,Temperature,2021-08-19 18:30:24,1629394224000,34.33279800415039,690.0
14,Temperature,2021-08-19 18:30:26,1629394226000,34.33279800415039,692.0
14,Temperature,2021-08-19 18:30:29,1629394229000,34.33279800415039,695.0
14,Temperature,2021-08-19 18:30:31,1629394231000,34.319446563720696,697.0
14,Temperature,2021-08-19 18:30:34,1629394234000,34.319446563720696,700.0
14,Temperature,2021-08-19 18:30:36,1629394236000,34.319446563720696,702.0
14,Temperature,2021-08-19 18:30:39,1629394239000,34.348819732666016,705.0
14,Temperature,2021-08-19 18:30:41,1629394241000,34.348819732666016,707.0
14,Temperature,2021-08-19 18:30:44,1629394244000,34.33279800415039,710.0
14,Temperature,2021-08-19 18:30:47,1629394247000,34.348819732666016,713.0
14,Temperature,2021-08-19 18:30:49,1629394249000,34.319446563720696,715.0
14,Temperature,2021-08-19 18:30:52,1629394252000,34.30342483520508,718.0
14,Temperature,2021-08-19 18:30:54,1629394254000,34.319446563720696,720.0
14,Temperature,2021-08-19 18:30:57,1629394257000,34.33279800415039,723.0
14,Temperature,2021-08-19 18:30:59,1629394259000,34.33279800415039,725.0
14,Temperature,2021-08-19 18:31:02,1629394262000,34.319446563720696,728.0
14,Temperature,2021-08-19 18:31:04,1629394264000,34.30342483520508,730.0
14,Temperature,2021-08-19 18:31:07,1629394267000,34.33279800415039,733.0
14,Temperature,2021-08-19 18:31:09,1629394269000,34.319446563720696,735.0
14,Temperature,2021-08-19 18:31:12,1629394272000,34.33279800415039,738.0
14,Temperature,2021-08-19 18:31:14,1629394274000,34.33279800415039,740.0
14,Temperature,2021-08-19 18:31:17,1629394277000,34.348819732666016,743.0
14,Temperature,2021-08-19 18:31:20,1629394280000,34.33279800415039,746.0
14,Temperature,2021-08-19 18:31:22,1629394282000,34.319446563720696,748.0
14,Temperature,2021-08-19 18:31:25,1629394285000,34.319446563720696,751.0
14,Temperature,2021-08-19 18:31:28,1629394288000,34.319446563720696,754.0
14,Temperature,2021-08-19 18:31:31,1629394291000,34.348819732666016,757.0
14,Temperature,2021-08-19 18:31:34,1629394294000,34.33279800415039,760.0
14,Temperature,2021-08-19 18:31:37,1629394297000,34.33279800415039,763.0
14,Temperature,2021-08-19 18:31:39,1629394299000,34.348819732666016,765.0
14,Temperature,2021-08-19 18:31:42,1629394302000,34.348819732666016,768.0
14,Temperature,2021-08-19 18:31:44,1629394304000,34.30342483520508,770.0
14,Temperature,2021-08-19 18:31:47,1629394307000,34.33279800415039,773.0
14,Temperature,2021-08-19 18:31:49,1629394309000,34.319446563720696,775.0
14,Temperature,2021-08-19 18:31:52,1629394312000,34.348819732666016,778.0
14,Temperature,2021-08-19 18:31:54,1629394314000,34.319446563720696,780.0
14,Temperature,2021-08-19 18:31:57,1629394317000,34.319446563720696,783.0
14,Temperature,2021-08-19 18:31:59,1629394319000,34.319446563720696,785.0
14,Temperature,2021-08-19 18:32:02,1629394322000,34.319446563720696,788.0
14,Temperature,2021-08-19 18:32:04,1629394324000,34.33279800415039,790.0
14,Temperature,2021-08-19 18:32:07,1629394327000,34.319446563720696,793.0
14,Temperature,2021-08-19 18:32:09,1629394329000,34.319446563720696,795.0
14,Temperature,2021-08-19 18:32:12,1629394332000,34.348819732666016,798.0
14,Temperature,2021-08-19 18:32:14,1629394334000,34.319446563720696,800.0
14,Temperature,2021-08-19 18:32:17,1629394337000,34.319446563720696,803.0
14,Temperature,2021-08-19 18:32:19,1629394339000,34.319446563720696,805.0
14,Temperature,2021-08-19 18:32:22,1629394342000,34.287403106689446,808.0
14,Temperature,2021-08-19 18:32:24,1629394344000,34.30342483520508,810.0
14,Temperature,2021-08-19 18:32:27,1629394347000,34.319446563720696,813.0
14,Temperature,2021-08-19 18:32:30,1629394350000,34.33279800415039,816.0
14,Temperature,2021-08-19 18:32:33,1629394353000,34.33279800415039,819.0
14,Temperature,2021-08-19 18:32:36,1629394356000,34.319446563720696,822.0
14,Temperature,2021-08-19 18:32:39,1629394359000,34.319446563720696,825.0
14,Temperature,2021-08-19 18:32:41,1629394361000,34.30342483520508,827.0
