nodeid,sensorname,timestamp,timestampint,reading,time_s
3,Bin 7,2021-08-19 17:42:58,1629391378000,0.0,1.0
3,Bin 7,2021-08-19 17:43:00,1629391380000,0.0,3.0
3,Bin 7,2021-08-19 17:43:02,1629391382000,0.0,5.0
3,Bin 7,2021-08-19 17:43:05,1629391385000,0.0,8.0
3,Bin 7,2021-08-19 17:43:08,1629391388000,0.0,11.0
3,Bin 7,2021-08-19 17:43:10,1629391390000,0.0,13.0
3,Bin 7,2021-08-19 17:43:12,1629391392000,0.0,15.000000000000002
3,Bin 7,2021-08-19 17:43:15,1629391395000,0.0,18.0
3,Bin 7,2021-08-19 17:43:18,1629391398000,0.0,21.0
3,Bin 7,2021-08-19 17:43:20,1629391400000,0.0,23.0
3,Bin 7,2021-08-19 17:43:22,1629391402000,0.0,25.0
3,Bin 7,2021-08-19 17:43:25,1629391405000,0.0,28.0
3,Bin 7,2021-08-19 17:43:27,1629391407000,0.0,30.000000000000004
3,Bin 7,2021-08-19 17:43:30,1629391410000,0.0,33.0
3,Bin 7,2021-08-19 17:43:32,1629391412000,0.0,35.0
3,Bin 7,2021-08-19 17:43:35,1629391415000,0.0,38.0
3,Bin 7,2021-08-19 17:43:37,1629391417000,0.0,40.0
3,Bin 7,2021-08-19 17:43:40,1629391420000,0.0,43.0
3,Bin 7,2021-08-19 17:43:42,1629391422000,0.4810004830360413,45.0
3,Bin 7,2021-08-19 17:43:45,1629391425000,0.0,48.0
3,Bin 7,2021-08-19 17:43:47,1629391427000,0.0,50.0
3,Bin 7,2021-08-19 17:43:49,1629391429000,0.0,52.0
3,Bin 7,2021-08-19 17:43:52,1629391432000,0.0,55.0
3,Bin 7,2021-08-19 17:43:54,1629391434000,0.0,57.0
3,Bin 7,2021-08-19 17:43:57,1629391437000,0.0,60.00000000000001
3,Bin 7,2021-08-19 17:43:59,1629391439000,0.2487314641475677,62.00000000000001
3,Bin 7,2021-08-19 17:44:02,1629391442000,0.0,65.0
3,Bin 7,2021-08-19 17:44:04,1629391444000,0.0,67.0
3,Bin 7,2021-08-19 17:44:07,1629391447000,0.0,70.0
3,Bin 7,2021-08-19 17:44:09,1629391449000,0.2530364394187927,72.0
3,Bin 7,2021-08-19 17:44:12,1629391452000,0.0,75.0
3,Bin 7,2021-08-19 17:44:14,1629391454000,1.0380982160568235,77.0
3,Bin 7,2021-08-19 17:44:16,1629391456000,0.0,79.0
3,Bin 7,2021-08-19 17:44:19,1629391459000,0.0,82.0
3,Bin 7,2021-08-19 17:44:21,1629391461000,0.7359434962272644,84.0
3,Bin 7,2021-08-19 17:44:24,1629391464000,0.7894737124443054,87.0
3,Bin 7,2021-08-19 17:44:26,1629391466000,1.056859016418457,89.0
3,Bin 7,2021-08-19 17:44:29,1629391469000,0.7889546155929565,92.0
3,Bin 7,2021-08-19 17:44:31,1629391471000,0.5153576731681824,94.0
3,Bin 7,2021-08-19 17:44:34,1629391474000,0.36098477244377136,97.0
3,Bin 7,2021-08-19 17:44:37,1629391477000,0.7946599125862122,100.0
3,Bin 7,2021-08-19 17:44:39,1629391479000,1.013479232788086,102.0
3,Bin 7,2021-08-19 17:44:42,1629391482000,0.0,105.0
3,Bin 7,2021-08-19 17:44:44,1629391484000,0.22200022637844088,107.0
3,Bin 7,2021-08-19 17:44:47,1629391487000,0.6240898966789246,110.0
3,Bin 7,2021-08-19 17:44:50,1629391490000,0.5119803547859192,113.0
3,Bin 7,2021-08-19 17:44:52,1629391492000,1.1893718242645264,115.00000000000001
3,Bin 7,2021-08-19 17:44:55,1629391495000,0.22755199670791626,118.00000000000001
3,Bin 7,2021-08-19 17:44:57,1629391497000,0.235882431268692,120.00000000000001
3,Bin 7,2021-08-19 17:45:00,1629391500000,0.9639483094215392,123.00000000000001
3,Bin 7,2021-08-19 17:45:03,1629391503000,0.7405944466590881,126.00000000000001
3,Bin 7,2021-08-19 17:45:05,1629391505000,1.3201900720596311,128.0
3,Bin 7,2021-08-19 17:45:08,1629391508000,0.8644536733627319,131.0
3,Bin 7,2021-08-19 17:45:10,1629391510000,0.2728810906410217,133.0
3,Bin 7,2021-08-19 17:45:12,1629391512000,0.2708118855953217,135.0
3,Bin 7,2021-08-19 17:45:15,1629391515000,0.2619515359401703,138.0
